																					
-22	-10	3	7.0	-4.665637610611291	6	-2.95834309	5	-3.199441104	4	-0.572336247	3	-3.329584289	2	-1.966860262	1	-0.696483128	0	-2.039717261	14.03566885	-5.31229986	13.03840481	-3.958529652	12.04159458	-5.045006675	11.04536102	-2.469011854	10.04987562	-4.533189363	9.055385138	-3.986268932	8.062257748	-4.226170589	7.071067812	-3.755669567	6.08276253	-3.061144763	5.099019514	-2.500148903	4.123105626	-4.167905281	3.16227766	-3.06398278	2.236067977	-1.54386497	1.414213562	-1.979325303	1	-1.561577853	21.09502311	-4.262576511	20.09975124	-7.773121515	19.10497317	-6.295551163	18.11077028	-5.559484094	17.11724277	-4.69454203	16.1245155	-5.205126909	15.13274595	-5.706484076	14.14213562	-3.678975606	13.15294644	-5.680305634	12.16552506	-5.34652368	11.18033989	-2.076610505	10.19803903	-3.908590216	9.219544457	-4.160889629	8.246211251	-1.9345709	20.22374842	-7.123034261	19.23538406	-5.666828754	18.24828759	-5.937312182	17.2626765	-7.768842189	16.2788206	-6.2122832	15.29705854	-4.482128551																																										
-6	7	22	1.0	-1.5448588129624747	0	-2.796913607	1.414213562	-0.624527631	1	-0.828367616	2.236067977	-2.69656287	2	-2.388482986	3.16227766	2.193923072	3	-1.221379118	4.472135955	-0.16250125	4.123105626	0.498158381	5.385164807	1.0247553	5.099019514	0.09305932	6.32455532	0.941431941	6.08276253	0.652155956	7.280109889	1.840324459	7.071067812	0.370066196	8.544003745	1.301381662	8.246211251	1.612437496	9.486832981	2.120748325	9.219544457	1.005704594	10.44030651	4.948744331	10.19803903	0.863800176	11.70469991	0.930451546	11.40175425	1.442712497	11.18033989	1.945524415	12.64911064	1.408911162	12.36931688	2.374293475	13.60147051	2.924121304	13.34166406	3.365855176	14.56021978	3.389653932	14.31782106	5.224579927	15.8113883	3.324821376	15.5241747	2.981007324	16.76305461	2.435353774	16.4924225	6.081450592	17.72004515	6.093768109	17.4642492	4.390403006	18.68154169	5.651353725	18.43908891	4.730322202	19.92485885	5.710431762	19.6468827	5.133365908	20.88061302	8.148718132	20.61552813	6.766199637	21.58703314	5.895259219																																								
18	-1	-3	12.36931687685298	-2.137218629671032	13.34166406	-2.291890991	14.31782106	-4.363364903	15.29705854	-2.741401875	16.2788206	-1.987301004	6.32455532	-1.313923092	7.280109889	-3.214436216	8.246211251	-3.540511247	9.219544457	-2.846301547	10.19803903	-1.236698889	11.18033989	-3.44761385	12.16552506	-2.894801737	13.15294644	-2.647459243	14.14213562	-2.87344613	15.13274595	-4.772752791	16.1245155	-3.485399922	17.11724277	-3.031054758	1	-2.463189981	1.414213562	-3.94299947	2.236067977	-0.575503949	3.16227766	-2.400282615	4.123105626	-4.04909608	5.099019514	-2.618936021	6.08276253	-2.841860018	7.071067812	-2.243749484	8.062257748	-1.916301935	9.055385138	-2.758736971	10.04987562	0.330561581	11.04536102	-3.0239799	12.04159458	-1.656612879	0	-1.651477706	1	-1.951607887	2	-2.401712747	3	-0.493287955	4	-1.061488862	5	-3.596915296	6	-2.777043099																																																						
23	-6	21	0.0	-1.7648087698478758	1	-0.779853014	1	-2.753263545	1.414213562	-0.769078401	2.236067977	-2.932876058	2.236067977	-1.029497255	2.828427125	-2.096489828	3.605551275	-3.163119844	3.605551275	-3.838660519	4.242640687	-3.916587396	5	-0.741145005	5	-3.288700429	5.656854249	-3.883852999	6.403124237	-3.669586981	6.403124237	-3.068645968	7.071067812	-3.144364468	7.810249676	-3.222532267	8.485281374	-3.162528313	9.219544457	-3.388479254	10	-2.908921044	9.899494937	-2.046017207	10.63014581	-5.193688797	11.40175425	-2.439703681	11.3137085	-4.565016068	12.04159458	-2.415418769	12.80624847	-2.181024751	12.72792206	-2.439905772	13.45362405	-2.432104188	14.2126704	-2.049702115	14.14213562	-3.870125993	14.86606875	-3.666979644	15.62049935	-5.666866813	15.55634919	-3.940166498	16.2788206	-5.343946962	17.02938637	-2.877600937	16.97056275	-2.836377176	17.69180601	-5.189377577	18.43908891	-4.21572805	18.38477631	-3.88884466	19.10497317	-3.692779117	19.84943324	-4.084298643	19.79898987	-4.997065153	20.51828453	-5.719311571	21.26029163	-5.820501113	21.21320344	-4.864575917	21.9317122	-5.244505307	22.6715681	-4.292786176	23.34523506	-5.96482685	24.08318916	-2.197208812	24.8394847	-6.235320773	24.75883681	-5.698087103	25.49509757	-4.699999736	26.2488095	-6.694297447	26.17250466	-3.69036226	26.90724809	-4.856775708	27.65863337	-6.695471673	27.58622845	-4.981170388	28.31960452	-5.101414646	29.06888371	-7.689755272	29	-4.117459186	29.73213749	-5.8752617						
6	-7	-17	16.76305461424021	-9.892890935851518	15.8113883	-6.32407883	16.15549442	-8.415870754	14.56021978	-7.694156142	14.86606875	-6.515612757	15.23154621	-5.338180801	13.60147051	-7.655933179	13.92838828	-6.044799654	12.64911064	-6.718987946	13	-7.495086662	11.40175425	-6.681071719	11.70469991	-7.027745919	10.44030651	-7.856398829	10.77032961	-5.954704182	9.486832981	-6.956053301	9.848857802	-4.971985852	8.246211251	-5.262585873	8.544003745	-4.603120144	7.280109889	-4.490869637	7.615773106	-4.331434419	6.32455532	-5.184065363	6.708203932	-5.401090391	5.099019514	-3.582109023	5.385164807	-3.283397544	4.123105626	-5.00160287	4.472135955	-3.23959066	3	-3.373967083	3.16227766	-3.851056707	3.605551275	-4.490412831	2	-2.618984337	2.236067977	-4.383522507	1	-2.92369635	1.414213562	-3.653566682	0	-0.793539849	1	-3.003630523																																																										
-15	-4	19	1.0	-3.4796503444224802	0	-1.687026434	2.236067977	-4.333331384	1.414213562	-1.884279533	1	-0.992797576	2.828427125	-2.877387837	2.236067977	-2.065644455	4.242640687	-4.851803229	3.605551275	-3.584994414	5.656854249	-2.04934625	5	-1.087855349	4.472135955	-4.30639404	7.071067812	-4.035570391	6.403124237	-2.729570415	5.830951895	-2.253991584	8.485281374	-3.138758363	7.810249676	-3.563437787	7.211102551	-3.402984963	9.219544457	-3.945490973	8.602325267	-3.784662879	10.63014581	-4.587928387	10	-2.448919265	12.04159458	-2.783093807	11.40175425	-2.954230891	10.81665383	-3.20102827	13.45362405	-2.465881128	12.80624847	-4.035814717	12.20655562	-3.407087928	14.2126704	-4.426658338	13.60147051	-4.420891457	15.62049935	-5.031303801	15	-5.897415844	17.02938637	-4.135164478	16.40121947	-4.162685552	15.8113883	-4.598857521	18.43908891	-5.613249828	17.80449381	-4.920549987	17.20465053	-3.863465514	19.84943324	-5.736446947	19.20937271	-5.254147931	18.60107524	-3.495336634	20.61552813	-3.287220283	20	-5.91752639	22.02271555	-5.334538422	21.40093456	-4.533137786	22.8035085	-5.088518992	22.20360331	-6.353593983																																		
20	0	15	0.0	-2.4726808056906786	1	-4.069408062	1	-0.759623888	1.414213562	-1.317964383	2.236067977	-1.860272897	2.828427125	-2.634816219	3.605551275	-0.885586379	4.472135955	-1.223392033	4.242640687	-2.334388779	5	-2.254348839	5.830951895	-2.408024572	5.656854249	-2.027862688	6.403124237	-0.570681109	7.211102551	-0.407616258	7.810249676	-2.658242758	8.602325267	-1.553387173	9.433981132	-2.596987342	9.219544457	0.549081304	10	-1.982320247	10.81665383	-1.287052981	10.63014581	-1.230178723	11.40175425	-2.855956695	12.20655562	-2.129810472	12.80624847	-1.693417495	13.60147051	-3.647783049	14.4222051	-0.354313253	14.2126704	-4.13079647	15	-4.468512595	15.8113883	-2.586016244	15.62049935	-2.094640484	16.40121947	-2.65281357	17.20465053	-1.690951053	17.80449381	-0.384306491	18.60107524	-0.877666972	19.41648784	-1.66521406	19.20937271	-0.151759977	20	-0.920096507	20.80865205	-0.584658865	20.61552813	-3.316176385	21.40093456	-0.927411295	22.20360331	-1.430503581	22.8035085	-1.0468916	23.60084744	-2.73064504																																										
-16	-2	-3	14.317821063276353	-4.446212451557095	13.34166406	-2.163914771	12.36931688	-2.012036063	11.40175425	-1.17606041	15.13274595	-2.34547516	14.14213562	-2.77726863	13.15294644	-2.901796585	12.16552506	-1.540038607	11.18033989	-2.816427874	10.19803903	-2.277446941	9.219544457	-0.675546907	8.246211251	-3.184754768	7.280109889	-2.877285447	6.32455532	-1.219535704	10.04987562	-1.088007233	9.055385138	-2.889114279	8.062257748	-3.572883884	7.071067812	-4.043216467	6.08276253	-3.374036875	5.099019514	-2.918288321	4.123105626	-2.166922355	3.16227766	-0.380956193	2.236067977	-1.459463178	1.414213562	-1.735651644	1	-2.575331183	5	-4.102158478	4	-3.710813648	3	-2.080727643	2	-2.877197735	1	-3.149218012	0	-2.060073843																																																																		
6	-7	-7	7.211102550927978	-3.8613277769119043	7.810249676	-5.086191356	5.830951895	-3.399094802	6.403124237	-5.096571254	7.071067812	-5.257898331	5	-5.017439793	5.656854249	-3.947054184	3.605551275	-4.195888392	4.242640687	-3.534991078	2.236067977	-2.534821648	2.828427125	-2.191992867	3.605551275	-3.857481465	1	-1.567506838	1.414213562	-1.479293832	2.236067977	-2.502171205	0	-1.457428387	1	-3.076754489																																																																																														
3	1	-4	3.605551275463989	-2.9176262162780917	2.236067977	-0.385957638	2.828427125	-1.709363527	1	-0.878426223	1.414213562	-3.131500845	0	-2.062234026	1	-2.10027661																																																																																																																		
-20	-7	-17	24.839484696748443	-5.31837023248013	24.08318916	-5.25357962	24.20743687	-5.680483476	23.43074903	-6.638704607	22.6715681	-7.680612792	22.8035085	-5.642161198	22.02271555	-3.838207547	21.26029163	-6.700362103	20.51828453	-7.150607559	20.61552813	-5.122035962	19.84943324	-5.961038071	19.10497317	-5.072715694	19.20937271	-6.739479678	18.43908891	-4.309897372	17.69180601	-5.938477513	17.80449381	-4.377799177	17.02938637	-3.468393504	16.2788206	-6.05431728	16.40121947	-4.144550469	15.62049935	-2.135018872	14.86606875	-5.980222192	15	-4.433576266	14.2126704	-3.559617262	13.45362405	-5.334185555	12.80624847	-3.496470953	12.04159458	-4.148277096	11.3137085	-3.75799838	11.40175425	-4.084416419	10.63014581	-2.776192265	9.899494937	-5.009049214	10	-5.212114575	9.219544457	-4.156806075	8.485281374	-3.94707406	8.602325267	-5.679737077	7.810249676	-1.84819913	7.071067812	-1.72705373	7.211102551	-3.053999	6.403124237	-2.810881119	5.656854249	-3.080462795	5.830951895	-3.863369974	5	-1.920621488	4.242640687	-3.123153424	3.605551275	-3.622282276	3.605551275	-3.274162006	2.828427125	-0.243391791	2.236067977	-1.401057462	2.236067977	-1.10314738	1.414213562	-2.431448777	1	-1.225103699	1	-1.785069433	0	-1.780076048																										
-4	-8	23	1.0	-2.6512200405979507	0	-3.479024692	1.414213562	-2.053054807	1	-2.864148732	2.236067977	-3.16473218	2	-2.723337565	3.16227766	-2.631208183	3	-1.425947	4.123105626	-4.733855494	4	-3.844552039	5.099019514	-4.593103122	5	-3.945353752	6.32455532	-5.608685874	6.08276253	-4.269494864	7.280109889	-5.022050042	7.071067812	-6.257955967	8.246211251	-4.420160421	8.062257748	-6.421011239	9.219544457	-5.193824073	9.055385138	-6.337645952	10.19803903	-4.709604192	10.04987562	-8.126828759	11.18033989	-6.63412895	11.04536102	-4.869238968	12.36931688	-5.11995613	12.16552506	-7.407982	13.34166406	-8.226418678	13.15294644	-8.617312922	14.31782106	-9.161545634	14.14213562	-8.487106502	15.29705854	-9.371577744	15.13274595	-9.112421582	16.2788206	-9.471323194	16.1245155	-8.513909652	17.2626765	-8.989607329	17.11724277	-9.716684363	18.43908891	-10.36182603	18.24828759	-9.149436296	19.41648784	-10.35507385	19.23538406	-10.14065072	20.39607805	-12.78613378	20.22374842	-13.30277538	21.37755833	-11.46900855	21.21320344	-11.33497238	22.20360331	-11.53483323																																						
-21	-2	-7	20.248456731316587	-3.525438851828275	19.31320792	-3.382022985	20.88061302	-1.560310082	19.92485885	-1.284702087	18.97366596	-1.989562585	18.02775638	-2.03550245	17.08800749	-2.261490592	16.15549442	-2.508544966	18.68154169	-4.194788396	17.72004515	-1.425355673	16.76305461	-4.152925368	15.8113883	-1.632840602	14.86606875	-2.640880904	13.92838828	-2.844924178	13	-3.350376288	15.5241747	-2.881630151	14.56021978	-1.474134285	13.60147051	-2.871093467	12.64911064	-0.496000584	11.70469991	-3.447425032	10.77032961	-2.550421576	9.848857802	-1.920372659	12.36931688	-0.941063558	11.40175425	-3.279402498	10.44030651	-1.943026202	9.486832981	-1.584581931	8.544003745	-2.674182166	7.615773106	-2.695711652	6.708203932	-0.030674306	9.219544457	-3.923140241	8.246211251	-2.555910644	7.280109889	-2.63243177	6.32455532	-2.876738602	5.385164807	-2.502847168	4.472135955	-1.275454445	3.605551275	-3.84115463	6.08276253	-1.475223144	5.099019514	-2.681041868	4.123105626	-1.377340792	3.16227766	-3.19787881	2.236067977	-1.895869169	1.414213562	-2.049083633	1	-1.604714867	3	-1.743969622	2	-3.266434112	1	-0.212974313	0	-1.355203531																																		
16	0	6	0.0	-2.337410699713346	1	-2.86542383	2	-0.079524144	1	-2.341792191	1.414213562	-2.313329064	2.236067977	-2.824791862	3.16227766	-4.23576571	4.123105626	-2.667407869	5.099019514	-2.742454278	3.605551275	-2.529531285	4.472135955	-3.732550205	5.385164807	-1.387327835	6.32455532	-2.731828835	7.280109889	-1.166220578	8.246211251	-3.997589358	6.708203932	-2.417551652	7.615773106	-2.752579492	8.544003745	-4.71064119	9.486832981	-2.031135704	10.44030651	-1.815175544	8.94427191	-1.400982162	9.848857802	-2.785777774	10.77032961	-0.948785089	11.70469991	-1.074564732	12.64911064	-1.830786125	13.60147051	-1.947093739	12.08304597	-3.30537805	13	-3.164051412	13.92838828	-1.642249059	14.86606875	-1.805096964	15.8113883	0.110958793	15.23154621	-3.315155723																																																																
-18	0	16	1.0	-0.9130642639647537	0	-1.542454081	2.236067977	-0.935083891	1.414213562	-3.389943817	1	-1.556188897	3.605551275	-2.598783659	2.828427125	-1.573294255	2.236067977	-0.263577444	5	-1.339346205	4.242640687	-2.68905547	3.605551275	-3.513791324	7.211102551	-1.530007482	6.403124237	-0.766673356	5.656854249	-1.995051905	5	-2.383356375	8.602325267	-2.025216508	7.810249676	-2.392147438	7.071067812	-3.302493654	10	-2.150404162	9.219544457	-0.761967803	8.485281374	-1.157909954	11.40175425	-1.746811433	10.63014581	-2.760047779	9.899494937	-2.714734731	12.80624847	-2.173680273	12.04159458	-1.91275864	11.3137085	-1.345665236	14.2126704	-1.464866418	13.45362405	-1.552241723	12.72792206	-2.532209001	15.62049935	-2.321993	14.86606875	-2.835499037	14.14213562	-2.142529683	17.02938637	-0.888400402	16.2788206	-0.956347306	15.55634919	-2.4790778	19.20937271	-2.777592503	18.43908891	-2.847123865	17.69180601	-2.973328401	16.97056275	-2.074579083	20.61552813	-2.712031757	19.84943324	-2.476179491	19.10497317	-3.171866073	22.02271555	-1.310246321	21.26029163	-1.391793411	20.51828453	0.53584272	22.6715681	-1.664091489	21.9317122	-3.844465021																																
11	1	-10	12.727922061357855	-1.4064503305936706	13.45362405	-0.779027039	11.3137085	-0.629196922	12.04159458	-1.162515876	12.80624847	-2.960307296	9.899494937	0.679566513	10.63014581	-1.78003084	11.40175425	-1.956343441	8.485281374	-1.370893324	9.219544457	-2.605639254	10	-0.951257329	7.071067812	-1.945916638	7.810249676	-1.418009897	5	-2.397655612	5.656854249	0.02590306	6.403124237	-1.351720507	3.605551275	-2.250892764	4.242640687	-1.995096629	5	-2.771261988	2.236067977	-3.081683865	2.828427125	-2.190686537	3.605551275	-3.972848294	1	-1.243763403	1.414213562	-4.041437704	2.236067977	-3.53181629	0	-2.963212686	1	-1.883844102																																																																										
19	3	23	0.0	-1.9187643057949482	1	-2.239246337	1	-1.966488519	1.414213562	-1.895838858	2.236067977	-1.02164501	2.236067977	0.37589674	2.828427125	-1.727620134	3.605551275	-1.41482973	4.242640687	-1.930868707	5	-2.331177862	5.656854249	-0.343670552	5.830951895	-0.547741368	6.403124237	-1.251985517	7.071067812	-0.190989694	7.211102551	-2.556554207	7.810249676	-1.742181031	8.485281374	-2.473704066	8.602325267	-2.293120697	9.219544457	-1.044208259	9.899494937	-2.357082114	10	0.323750522	10.63014581	-1.415218601	11.40175425	-0.24838635	12.04159458	-0.510749267	12.20655562	-2.553924751	12.80624847	0.068084842	13.45362405	-1.428466016	13.60147051	-2.28573752	14.2126704	-0.561173133	14.86606875	-1.044445811	15	-0.610203077	15.62049935	-0.214362653	16.2788206	-1.154345793	16.40121947	-0.549520732	17.02938637	-2.158776	17.69180601	-0.069495912	17.80449381	1.272014333	18.43908891	-0.890036655	19.20937271	1.867957291	19.84943324	-0.046695779	20	-0.001794294	20.61552813	-1.256806042	21.26029163	0.293100743	21.40093456	-1.180481353	22.02271555	-1.038167896	22.6715681	-0.410260369	22.8035085	-0.279798817	23.43074903	0.197402555	24.08318916	1.834506235	24.20743687	1.448916412	24.8394847	-0.562095153	25.61249695	1.102497	26.2488095	-0.063435452	27.01851217	0.122986911	27.65863337	0.997323626	27.80287755	1.17350086	28.42534081	0.121547124														
24	1	-13	25.553864678361276	-0.839473928680579	24.18677324	0.08608364	25.05992817	-1.459954389	25.94224354	-2.660042629	21.9544984	-2.094928385	22.82542442	-3.139151976	23.70653918	-0.75736385	24.59674775	-1.514652887	19.72308292	-2.574979354	20.59126028	-2.267959766	21.47091055	-1.819692043	22.36067977	-1.573243351	17.49285568	-2.142914801	18.35755975	-0.799442925	19.23538406	-1.205324663	20.1246118	0.595741972	15.26433752	-1.578772308	16.1245155	-3.344475357	17	-3.578333098	17.88854382	-1.425597106	13.03840481	-1.234332924	13.89244399	-1.425641014	14.76482306	-3.168394373	15.65247584	0.137143998	16.55294536	-1.289923122	10.81665383	-2.197924328	11.66190379	-2.098386566	12.52996409	-1.252098778	13.41640786	-2.417887868	14.31782106	-2.61529751	9.433981132	-0.707043863	10.29563014	-2.136781587	11.18033989	-1.640095325	12.08304597	-0.23778043	7.211102551	-1.577486483	8.062257748	-0.464893121	8.94427191	-2.496682461	9.848857802	-1.57892896	5	-2.903148186	5.830951895	-1.962087473	6.708203932	-1.998841752	7.615773106	-2.148917888	2.828427125	-0.74768931	3.605551275	-0.735011623	4.472135955	-0.811715026	5.385164807	-3.58185339	1	-1.446530254	1.414213562	-1.786363112	2.236067977	-0.182886705	3.16227766	-2.441543211	0	-2.695582419	1	-2.074896567	2	0.028629165																						
2	7	-23	22.02271554554524	9.765290850306723	21.02379604	7.743356702	21.09502311	7.8148443	20.02498439	6.312460905	20.09975124	8.195295321	19.02629759	7.298455393	19.10497317	6.364079045	18.02775638	6.30344754	18.11077028	7.470694735	17.02938637	6.679834229	17.11724277	4.937532333	16.03121954	6.288958332	16.1245155	5.330103887	15.03329638	3.733524435	15.13274595	5.21838649	14.03566885	2.766337462	14.14213562	5.948526533	13.03840481	2.274588499	13.15294644	4.545867048	12.04159458	3.086082788	12.16552506	5.132440091	11	0.935907568	11.04536102	5.03525068	10	2.308793409	10.04987562	3.667624147	9	1.633253301	9.055385138	2.632243626	8	3.54769716	8.062257748	1.978571069	7	0.06044917	7.071067812	0.925355533	6	0.97523448	6.08276253	0.01430051	5	0.064553357	5.099019514	0.70229101	4	0.562738698	4.123105626	-0.488789965	3	-1.179735003	3.16227766	-0.252593529	2	0.33231672	2.236067977	1.949569531	1	-2.021038726	1.414213562	-0.39543961	0	-1.261522226	1	-1.910872076																																						
