"-7.5","4","-7.5","9.899494936611665","1","9.219544457292887","1","9.219544457292887","1","8.48528137423857","1","7.810249675906654","1","7.810249675906654","1","7.0710678118654755","1","6.4031242374328485","0","6.4031242374328485","0","5.656854249492381","0","5.0","0","5.0","0","4.242640687119285","0","3.605551275463989","0","3.605551275463989","0","2.8284271247461903","0","2.23606797749979","0","2.23606797749979","0","1.4142135623730951","0","1.0","0","1.0","0","0.0","0"
"-14.5","4","2.5","7.0","0","6.0","0","5.0","0","4.0","0","3.0","0","2.0","0","1.0","0","0.0","0","14.035668847618199","1","13.038404810405298","1","12.041594578792296","1","11.045361017187261","1","10.04987562112089","0","9.055385138137417","0","8.06225774829855","0","7.0710678118654755","0","6.082762530298219","0","5.0990195135927845","0","4.123105625617661","0","3.1622776601683795","0","2.23606797749979","0","1.4142135623730951","0","1.0","0","14.142135623730951","1","13.152946437965905","1","12.165525060596439","1","11.180339887498949","0","10.198039027185569","0","9.219544457292887","0","8.246211251235321","0","7.280109889280518","0"
"-8.5","4","-21.5","22.47220505424423","1","22.135943621178654","1","21.540659228538015","1","21.18962010041709","1","20.615528128088304","1","20.248456731316587","1","19.313207915827967","1","18.973665961010276","0","18.384776310850235","1","18.027756377319946","0","17.46424919657298","1","17.08800749063506","1","16.15549442140351","1","15.811388300841896","0","15.231546211727817","1","14.866068747318506","1","14.317821063276353","1","13.92838827718412","1","13.601470508735444","0","13.0","1","12.649110640673518","0","12.083045973594572","1","11.704699910719626","0","10.770329614269007","0","10.44030650891055","0","9.848857801796104","0","9.486832980505138","0","8.94427190999916","0","8.54400374531753","0","8.246211251235321","0","7.615773105863909","0","7.280109889280518","0","6.708203932499369","0","6.324555320336759","0","5.385164807134504","0","5.0990195135927845","0","4.47213595499958","0","4.123105625617661","0","3.605551275463989","0","3.1622776601683795","0","2.23606797749979","0","2.0","0","1.4142135623730951","0","1.0","0","1.0","0","0.0","0"
"-17.5","5","-9.5","19.235384061671343","2","18.35755975068582","2","17.4928556845359","2","18.788294228055936","2","17.88854381999832","2","17.0","2","16.1245154965971","1","15.264337522473747","1","16.55294535724685","2","15.652475842498529","1","14.7648230602334","1","13.892443989449804","1","14.317821063276353","1","13.416407864998739","1","12.529964086141668","1","11.661903789690601","1","12.083045973594572","1","11.180339887498949","1","10.295630140987","1","9.433981132056603","1","9.848857801796104","1","8.94427190999916","1","8.06225774829855","1","7.211102550927978","0","7.615773105863909","0","6.708203932499369","0","5.830951894845301","0","5.0","0","5.385164807134504","0","4.47213595499958","0","3.605551275463989","0","2.8284271247461903","0","4.123105625617661","0","3.1622776601683795","0","2.23606797749979","0","1.4142135623730951","0","1.0","0","2.0","0","1.0","0","0.0","0"
"-6.5","4","12.5","1.0","0","0.0","0","1.4142135623730951","0","1.0","0","2.8284271247461903","0","2.23606797749979","0","2.0","0","3.605551275463989","1","3.1622776601683795","0","5.0","1","4.47213595499958","1","4.123105625617661","0","5.830951894845301","1","5.385164807134504","1","7.211102550927978","1","6.708203932499369","1","6.324555320336759","1","8.06225774829855","1","7.615773105863909","1","9.433981132056603","1","8.94427190999916","1","8.54400374531753","1","10.295630140987","1","9.848857801796104","1","11.661903789690601","2","11.180339887498949","1","10.770329614269007","1","12.529964086141668","1","12.083045973594572","1","13.416407864998739","1","13.0","1"
"-8.5","6","20.5","1.0","0","0.0","0","1.4142135623730951","0","1.0","-1","2.23606797749979","0","2.0","0","3.605551275463989","0","3.1622776601683795","0","4.47213595499958","1","4.123105625617661","0","5.830951894845301","1","5.385164807134504","1","5.0990195135927845","1","6.708203932499369","1","6.324555320336759","1","7.615773105863909","2","7.280109889280518","1","8.94427190999916","2","8.54400374531753","2","9.848857801796104","2","9.486832980505138","2","11.180339887498949","3","10.770329614269007","2","10.44030650891055","2","12.083045973594572","3","11.704699910719626","3","13.0","3","12.649110640673518","3","14.317821063276353","3","13.92838827718412","3","15.231546211727817","3","14.866068747318506","3","16.55294535724685","4","16.15549442140351","3","15.811388300841896","3","17.46424919657298","3","17.08800749063506","3","18.384776310850235","3","18.027756377319946","3","19.697715603592208","4","19.313207915827967","3","20.615528128088304","3","20.248456731316587","3","21.540659228538015","3","21.18962010041709","3"
"-23.5","7","17.5","1.0","1","0.0","0","3.1622776601683795","1","2.23606797749979","1","1.4142135623730951","1","1.0","1","4.47213595499958","1","3.605551275463989","1","2.8284271247461903","2","5.830951894845301","2","5.0","2","4.242640687119285","1","8.06225774829855","3","7.211102550927978","2","6.4031242374328485","2","5.656854249492381","2","9.433981132056603","3","8.602325267042627","2","7.810249675906654","2","10.816653826391969","2","10.0","2","9.219544457292887","3","13.038404810405298","2","12.206555615733702","2","11.40175425099138","2","10.63014581273465","2","14.422205101855956","2","13.601470508735444","2","12.806248474865697","2","15.811388300841896","2","15.0","2","14.212670403551895","2","18.027756377319946","3","17.204650534085253","3","16.401219466856727","3","15.620499351813308","2","19.4164878389476","3","18.601075237738275","3","17.804493814764857","3","20.808652046684813","3","20.0","3","19.209372712298546","3","23.021728866442675","4","22.20360331117452","3","21.400934559032695","3","20.615528128088304","3","24.413111231467404","4","23.600847442411894","4","22.80350850198276","3","25.80697580112788","4","25.0","4","24.20743687382041","3","28.0178514522438","4","27.202941017470888","4","26.40075756488817","4","25.612496949731394","4","28.600699292150182","4","27.80287754891569","4"
"0.5","2","4.5","0.0","0","1.0","0","2.0","0","3.0","0"
"11.5","4","16.5","0.0","0","1.0","0","1.0","0","1.4142135623730951","0","2.23606797749979","0","2.8284271247461903","0","3.1622776601683795","1","3.605551275463989","1","4.242640687119285","1","4.47213595499958","1","5.0","1","5.830951894845301","1","6.4031242374328485","1","6.708203932499369","1","7.211102550927978","1","7.810249675906654","1","8.06225774829855","1","8.602325267042627","1","9.219544457292887","1","9.433981132056603","1","10.0","1","10.295630140987","2","10.816653826391969","2","11.40175425099138","2","11.661903789690601","2","12.206555615733702","2","12.806248474865697","2","13.038404810405298","2","13.601470508735444","2","14.422205101855956","2","15.0","2","15.264337522473747","2","15.811388300841896","2","16.401219466856727","2","16.64331697709324","2","17.204650534085253","2","18.027756377319946","2","18.601075237738275","2","18.867962264113206","2"
"-4.5","3","3.5","1.0","0","0.0","0","2.23606797749979","0","1.4142135623730951","0","1.0","-1","4.47213595499958","0","3.605551275463989","0","2.8284271247461903","0","5.0","0","4.242640687119285","0"
